"","county_year","county","year","pop_county","pop_national","Bezirksverwaltung_im","county_im","Date_im","ims","imb","ime","fim","sum_im","year_im","day","month","typ_im","year_prisoners","tgs","parrests","ovs","opks","city_county","zersetz","zersetz_and_prevent","objektdienststellen","all26","initiated_telephone","realised_telephone","tapped_calls","transcribed_calls","initiated_roomcontrol","realised_roomcontrol","reports_roomcontrol","initiated_acustic","realised_acustic","reports_acustic","Hauptamtliche_Mitarbeiter_Abt26","territory_1988","cities","districtcapital","dist_border","protests53","poland","WGTV","dist_Berlin","districtcapital.1","WGTV_continuous","exits_89","pop_change_80to88","canton_year","district","Jahr.y","Wohnbevölkerung","mannlich","weiblich","percentage_employed_persons","percentage_construction_workers","percentage_farmers","industrial_productivity","available_flats","hospital_beds_per10000cit","theater_performances","theater_guests","canton.y","petition_sum","so2","staub","flats_per_ht","hospital_beds_per_ht","theater_perf_per_ht","theater_guests_per_ht","percentage_female","pop.log","ovs_clean","opks_clean","sum_im_clean","ims_clean","ims_impute","opks_impute","ovs_impute","sum_im_impute","imb_impute","ims_only_impute","zersetz_and_prevent_impute","realised_telephone_imputed","realised_roomcontrol_imputed","realised_acustic_imputed","abt26_imputed","pris_per_capita","opks_per_capita","ims_per_capita","total_ims_per_capita","ovs_per_capita","sum_im_impute_per_capita","opks_impute_per_capita","imb_impute_per_capita","ovs_impute_per_capita","pris_per_ht","opks_per_ht","ims_per_ht","total_ims_per_ht","imb_per_ht","ovs_per_ht","sum_im_impute_per_ht","opks_impute_per_ht","imb_impute_per_ht","ovs_impute_per_ht","ims_only_impute_per_ht","pop_change_yearly"
"1279","Zittau _ 1985","Zittau",1985,90779,16640059,"Dresden","Zittau","31/12/85",327,15,14,23,379,NA,NA,NA,NA,1985,1216,7,7,45,0,NA,1,0,NA,1248,1186,"",NA,6,"6",6,223,145,1813,48,256,1,0,190.673242127,2,1,0,201.691980589,FALSE,8.2791737384609e-05,1019,-0.070242589850024,"Dresden _ 1985","Dresden",1985,1775.6,830.6,945,912.8,5.9,7.9,211,19979,97,2910,1399,"Dresden",1167,NA,NA,22008.3940118309,970,3205.58719527644,1541.10532171537,0.532214462716828,11.4161832603076,7,45,379,327,327,45,7,379,15,327,1,1186,8,145,48,7.7110344903557e-05,0.000495709360094295,0.00360215468335188,0.00417497438834973,7.7110344903557e-05,0.00417497438834973,0.000495709360094295,0.000165236453364765,7.7110344903557e-05,7.7110344903557,49.5709360094295,360.215468335188,417.497438834973,16.5236453364765,7.7110344903557,417.497438834973,49.5709360094295,16.5236453364765,7.7110344903557,360.215468335188,-0.96224130218959
"1280","Zittau _ 1986","Zittau",1986,89891,16639877,"Dresden","Zittau","31/12/86",311,8,20,22,361,NA,NA,NA,NA,1986,1216,7,7,31,0,NA,1,0,1742,1189,1129,"177000",16100,NA,NA,NA,NA,NA,NA,49,256,1,0,190.673242127,2,1,0,201.691980589,FALSE,8.2791737384609e-05,1019,-0.070242589850024,"Dresden _ 1986","Dresden",1986,1769,830.4,938.6,911.2,5.8,8,217,21113,97,2952,1433,"Dresden",1974,"100-250","100-250",23487.3346608671,970,3283.97726134986,1594.15291853467,0.530582249858677,11.4063531042135,7,31,361,311,311,31,7,361,8,311,1,1129,NA,145,49,7.78720895306538e-05,0.00034486211077861,0.00345974569200476,0.004015974902938,7.78720895306538e-05,0.004015974902938,0.00034486211077861,8.89966737493186e-05,7.78720895306538e-05,7.78720895306538,34.486211077861,345.974569200476,401.5974902938,8.89966737493186,7.78720895306538,401.5974902938,34.486211077861,8.89966737493186,7.78720895306538,345.974569200476,-0.978199803919409
"1281","Zittau _ 1987","Zittau",1987,89266,16661423,"Dresden","Zittau","31/12/87",314,7,20,21,362,1987,31,12,"Kreis",1987,1216,5,6,30,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,1,0,190.673242127,2,1,0,201.691980589,FALSE,8.2791737384609e-05,1019,-0.070242589850024,"Dresden _ 1987","Dresden",1987,1766.7,832.3,934.3,912.1,5.8,8.1,227,21568,97,3078,1445,"Dresden",1248,NA,NA,24161.4948580647,970,3448.12134519302,1618.7574216387,0.528839078507953,11.3993759552833,6,30,362,314,314,30,6,362,7,314,0,1157.5,NA,145,48.5,5.60123675307508e-05,0.000336074205184505,0.00351757668093115,0.00405529540922636,6.7214841036901e-05,0.00405529540922636,0.000336074205184505,7.84173145430511e-05,6.7214841036901e-05,5.60123675307508,33.6074205184505,351.757668093115,405.529540922636,7.84173145430511,6.7214841036901,405.529540922636,33.6074205184505,7.84173145430511,6.7214841036901,351.757668093115,-0.695286513666552
"1282","Zittau _ 1988","Zittau",1988,89147,16674632,"Dresden","Zittau","31/12/88",297,6,19,22,344,1988,31,12,"Kreis",1988,1216,22,6,22,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,1,0,190.673242127,2,1,0,201.691980589,FALSE,8.2791737384609e-05,1019,-0.070242589850024,"Dresden _ 1988","Dresden",1988,1757.4,832,925.4,910.7,5.8,8.1,236,22237,96,3041,1368,"Dresden",1202,"25-100","25-100",24944.1932987089,960,3411.21967088068,1534.54406766352,0.526573346989871,11.3980419715753,6,22,344,297,297,22,6,344,6,297,0,1157.5,NA,145,48.5,0.000246783402694426,0.000246783402694426,0.00333157593637475,0.00385879502394921,6.73045643712071e-05,0.00385879502394921,0.000246783402694426,6.73045643712071e-05,6.73045643712071e-05,24.6783402694426,24.6783402694426,333.157593637475,385.879502394921,6.73045643712071,6.73045643712071,385.879502394921,24.6783402694426,6.73045643712071,6.73045643712071,333.157593637475,NA
"1283","Zossen _ 1983","Zossen",1983,75132,16701487,"Potsdam","Zossen","31/12/83",304,3,20,2,329,1983,31,12,"Kreis",1983,417,NA,6,47,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,3,0,153.796169602,9,0,1,36.285893989,FALSE,1,264,0.00303564563808211,"Potsdam _ 1983","Potsdam",1983,1121.9,533.8,588.1,530.9,7.6,16.2,204,11106,117,1003,300,"Potsdam",NA,NA,NA,14781.9837086727,1170,1334.98376191237,399.297236863121,0.524200017826901,11.2270018455333,6,47,329,304,304,47,6,329,3,304,1.25,661.5,NA,100,34.5,NA,0.000625565671085556,0.00404621200021296,0.00437895969759889,7.98594473726242e-05,0.00437895969759889,0.000625565671085556,3.99297236863121e-05,7.98594473726242e-05,NA,62.5565671085556,404.621200021296,437.895969759889,3.99297236863121,7.98594473726242,437.895969759889,62.5565671085556,3.99297236863121,7.98594473726242,404.621200021296,NA
"1284","Zossen _ 1984","Zossen",1984,75410,16659957,"Potsdam","Zossen","31/12/84",287,5,18,2,312,1984,31,12,"Kreis",1984,417,4,5,52,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,3,0,153.796169602,9,0,1,36.285893989,FALSE,1,264,0.00303564563808211,"Potsdam _ 1984","Potsdam",1984,1121.5,534.9,586.6,538.2,7.5,16.2,213,11411,118,920,104,"Potsdam",1151,"2.5-25","2.5-25",15131.9453653362,1180,1219.99734783185,137.912743667949,0.523049487293803,11.2306951711967,5,52,312,287,287,52,5,312,5,287,1.25,661.5,NA,100,34.5,5.3043362949211e-05,0.000689563718339743,0.00380586129160589,0.00413738231003846,6.63042036865137e-05,0.00413738231003846,0.000689563718339743,6.63042036865137e-05,6.63042036865137e-05,5.3043362949211,68.9563718339743,380.586129160589,413.738231003846,6.63042036865137,6.63042036865137,413.738231003846,68.9563718339743,6.63042036865137,6.63042036865137,380.586129160589,0.370015439493159
"1285","Zossen _ 1985","Zossen",1985,75504,16640059,"Potsdam","Zossen","31/12/85",268,7,19,3,297,1985,31,12,"Kreis",1985,417,7,6,38,0,0,0,0,NA,842,785,"",NA,0,"0",0,167,100,538,35,766,3,0,153.796169602,9,0,1,36.285893989,FALSE,1,264,0.00303564563808211,"Potsdam _ 1985","Potsdam",1985,1121.1,536.1,585,542.5,7.4,16.3,221,10938,117,965,296,"Potsdam",1265,NA,NA,14486.6497139224,1170,1278.07798262344,392.032210214028,0.521808937650522,11.2319409139662,6,38,297,268,268,38,6,297,7,268,0,785,2,100,35,9.27103199830473e-05,0.000503284594193685,0.00354948082220809,0.00393356643356643,7.94659885568976e-05,0.00393356643356643,0.000503284594193685,9.27103199830473e-05,7.94659885568976e-05,9.27103199830473,50.3284594193685,354.94808222081,393.356643356643,9.27103199830473,7.94659885568977,393.356643356643,50.3284594193685,9.27103199830473,7.94659885568977,354.94808222081,0.124651902930646
"1286","Zossen _ 1986","Zossen",1986,75572,16639877,"Potsdam","Zossen","31/12/86",247,10,15,3,275,1986,31,12,"Kreis",1986,417,13,12,28,0,0,2,0,839,599,538,"122000",7774,NA,NA,NA,NA,NA,NA,34,766,3,0,153.796169602,9,0,1,36.285893989,FALSE,1,264,0.00303564563808211,"Potsdam _ 1986","Potsdam",1986,1121.6,538.3,583.4,545.5,7.3,16.4,225,10976,114,1037,302,"Potsdam",1610,"2.5-25","2.5-25",14523.8977399037,1140,1372.20134441327,399.618906473297,0.520149786019972,11.2328411231932,12,28,275,247,247,28,12,275,10,247,2,538,NA,100,34,0.000172021383581221,0.000370507595405706,0.00326840628804319,0.0036389138834489,0.000158788969459588,0.0036389138834489,0.000370507595405706,0.000132324141216324,0.000158788969459588,17.2021383581221,37.0507595405706,326.840628804319,363.89138834489,13.2324141216324,15.8788969459588,363.89138834489,37.0507595405706,13.2324141216324,15.8788969459588,326.840628804319,0.0900614536978173
"1287","Zossen _ 1987","Zossen",1987,75601,16661423,"Potsdam","Zossen","31/12/87",248,10,19,3,280,1987,31,12,"Kreis",1987,417,11,11,45,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,3,0,153.796169602,9,0,1,36.285893989,FALSE,1,264,0.00303564563808211,"Potsdam _ 1987","Potsdam",1987,1122.8,539.6,583.2,547.7,7.2,16.4,233,11051,113,1036,319,"Potsdam",1246,NA,NA,14617.5315141334,1130,1370.35224401794,421.952090580812,0.519415746348415,11.2332247895934,11,45,280,248,248,45,11,280,10,248,0,661.5,NA,100,34.5,0.000145500720889935,0.000595230221822463,0.00328037988915491,0.00370365471356199,0.000145500720889935,0.00370365471356199,0.000595230221822463,0.000132273382627214,0.000145500720889935,14.5500720889935,59.5230221822463,328.037988915491,370.365471356199,13.2273382627214,14.5500720889935,370.365471356199,59.5230221822463,13.2273382627214,14.5500720889935,328.037988915491,0.0383740009527338
"1288","Zossen _ 1988","Zossen",1988,75666,16674632,"Potsdam","Zossen","31/12/88",220,7,20,1,248,1988,31,12,"Kreis",1988,417,12,NA,39,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,3,0,153.796169602,9,0,1,36.285893989,FALSE,1,264,0.00303564563808211,"Potsdam _ 1988","Potsdam",1988,1123.8,542.1,581.7,549.9,7.2,16.4,237,11623,112,996,316,"Potsdam",1111,"2.5-25","2.5-25",15360.9282901171,1120,1316.31115692649,417.624824888325,0.517618793379605,11.2340841971839,NA,39,248,220,220,39,8,248,7,220,3,661.5,NA,100,34.5,0.000158591705653794,0.000515423043374831,0.0029075146036529,0.00327756191684508,NA,0.00327756191684508,0.000515423043374831,9.25118282980467e-05,0.000105727803769196,15.8591705653794,51.5423043374832,290.75146036529,327.756191684508,9.25118282980467,NA,327.756191684508,51.5423043374832,9.25118282980467,10.5727803769196,290.75146036529,NA
"1289","Zschopau _ 1983","Zschopau",1983,56299,16701487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,1420,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,4,0,78.5415264931,1,0,1,204.580696451,FALSE,0.887268799783988,166,-0.000493853290297547,"Karl-Marx-Stadt _ 1983","Karl-Marx-Stadt",1983,1903,882.4,1020.5,972.7,6,5.8,189,22447,87,2621,904,"Karl-Marx-Stadt",NA,NA,NA,39871.0456668857,870,4655.50009769268,1605.71235723547,0.536258539148713,10.9384320519807,NA,NA,NA,NA,144.25,26,8,166,7,144.25,0.5,864.5,NA,154,75.5,NA,NA,NA,NA,NA,0.00294854260288815,0.000461819925753566,0.000124336133856729,0.000142098438693405,NA,NA,NA,NA,NA,NA,294.854260288815,46.1819925753566,12.4336133856729,14.2098438693405,256.221247269046,NA
"1290","Zschopau _ 1984","Zschopau",1984,56122,16659957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,1420,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,4,0,78.5415264931,1,0,1,204.580696451,FALSE,0.887268799783988,166,-0.000493853290297547,"Karl-Marx-Stadt _ 1984","Karl-Marx-Stadt",1984,1889.1,877.3,1011.7,971.5,6,5.9,196,25058,87,2589,911,"Karl-Marx-Stadt",1236,"2.5-25","2.5-25",44649.1571932575,870,4613.1641780407,1623.24934963116,0.535546027208724,10.9352831715001,NA,NA,NA,NA,144.25,26,8,166,7,144.25,0.5,864.5,NA,154,75.5,0,NA,NA,NA,NA,0.00295784184455294,0.000463276433484195,0.000124728270553437,0.000142546594918214,0,NA,NA,NA,NA,NA,295.784184455294,46.3276433484195,12.4728270553437,14.2546594918214,257.029328961904,-0.314392795609158
"1291","Zschopau _ 1985","Zschopau",1985,55874,16640059,NA,NA,NA,154,7,11,6,178,NA,NA,NA,NA,1985,1420,2,7,30,0,NA,1,0,NA,796,780,"",NA,4,"4",0,170,154,2260,75,214,4,0,78.5415264931,1,0,1,204.580696451,FALSE,0.887268799783988,166,-0.000493853290297547,"Karl-Marx-Stadt _ 1985","Karl-Marx-Stadt",1985,1875.9,873,1002.9,970.3,5.9,5.9,203,25671,87,2529,870,"Karl-Marx-Stadt",943,NA,NA,45944.4464330458,870,4526.2555034542,1557.07484697713,0.534623380777227,10.930854434664,7,30,178,154,154,30,7,178,7,154,1,780,7,154,75,3.57948240684397e-05,0.000536922361026596,0.00275620145326986,0.00318573934209113,0.000125281884239539,0.00318573934209113,0.000536922361026596,0.000125281884239539,0.000125281884239539,3.57948240684397,53.6922361026596,275.620145326986,318.573934209113,12.5281884239539,12.5281884239539,318.573934209113,53.6922361026596,12.5281884239539,12.5281884239539,275.620145326986,-0.441894444246463
"1292","Zschopau _ 1986","Zschopau",1986,55766,16639877,NA,NA,NA,150,7,10,5,172,NA,NA,NA,NA,1986,1420,1,NA,NA,0,NA,NA,0,1331,974,949,"360000",7840,NA,NA,NA,NA,NA,NA,76,214,4,0,78.5415264931,1,0,1,204.580696451,FALSE,0.887268799783988,166,-0.000493853290297547,"Karl-Marx-Stadt _ 1986","Karl-Marx-Stadt",1986,1866.3,870.7,995.6,965.3,5.9,6,210,26572,95,2550,830,"Karl-Marx-Stadt",NA,NA,NA,47649.105189542,950,4572.6786931105,1488.3620844242,0.533461930021969,10.9289196436627,NA,NA,172,150,150,26,8,172,7,150,0.5,949,NA,154,76,1.79320733063157e-05,NA,0.00268981099594735,0.0030843166086863,NA,0.0030843166086863,0.000466233905964208,0.00012552451314421,0.000143456586450525,1.79320733063157,NA,268.981099594735,308.43166086863,12.552451314421,NA,308.43166086863,46.6233905964208,12.552451314421,14.3456586450525,268.981099594735,-0.193292049969574
"1293","Zschopau _ 1987","Zschopau",1987,56071,16661423,NA,NA,NA,138,7,8,5,158,NA,NA,NA,NA,1987,1420,3,10,29,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,4,0,78.5415264931,1,0,1,204.580696451,FALSE,0.887268799783988,166,-0.000493853290297547,"Karl-Marx-Stadt _ 1987","Karl-Marx-Stadt",1987,1863.3,871.2,992,962.6,5.9,6,216,26486,94,2527,820,"Karl-Marx-Stadt",NA,NA,NA,47236.5393875622,940,4506.78603912896,1462.43155998645,0.532388772607739,10.934374023808,10,29,158,138,138,29,10,158,7,138,0.5,864.5,NA,154,75.5,5.35035936580407e-05,0.00051720140536106,0.00246116530826987,0.00281785593265681,0.000178345312193469,0.00281785593265681,0.00051720140536106,0.000124841718535428,0.000178345312193469,5.35035936580407,51.720140536106,246.116530826987,281.785593265681,12.4841718535428,17.8345312193469,281.785593265681,51.720140536106,12.4841718535428,17.8345312193469,246.116530826987,0.546928235842628
"1294","Zschopau _ 1988","Zschopau",1988,56669,16674632,NA,NA,NA,135,7,8,6,156,NA,NA,NA,NA,1988,1420,4,7,19,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,4,0,78.5415264931,1,0,1,204.580696451,FALSE,0.887268799783988,166,-0.000493853290297547,"Karl-Marx-Stadt _ 1988","Karl-Marx-Stadt",1988,1859.5,872,987.5,966.3,5.9,6,225,26218,93,2393,682,"Karl-Marx-Stadt",862,"2.5-25","2.5-25",46265.1537877852,930,4222.76729781715,1203.47985671178,0.531056735681635,10.9449826029871,7,19,156,135,135,19,7,156,7,135,0,864.5,NA,154,75.5,7.05853288394007e-05,0.000335280311987153,0.00238225484832977,0.00275282782473663,0.000123524325468951,0.00275282782473663,0.000335280311987153,0.000123524325468951,0.000123524325468951,7.05853288394007,33.5280311987153,238.225484832977,275.282782473663,12.3524325468951,12.3524325468951,275.282782473663,33.5280311987153,12.3524325468951,12.3524325468951,238.225484832977,NA
"1295","Zwickau-Land _ 1983","Zwickau-Land",1983,85199,16701487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,1421,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,4,0,48.7484259721,1,0,1,215.511705173,FALSE,0.999074445438559,234,-0.0736178843261474,"Karl-Marx-Stadt _ 1983","Karl-Marx-Stadt",1983,1903,882.4,1020.5,972.7,6,5.8,189,22447,87,2621,904,"Karl-Marx-Stadt",NA,NA,NA,26346.5533633024,870,3076.32718693881,1061.0453174333,0.536258539148713,11.3527449756593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864.5,NA,154,75.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","Zwickau-Land _ 1984","Zwickau-Land",1984,84400,16659957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,1421,3,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,4,0,48.7484259721,1,0,1,215.511705173,FALSE,0.999074445438559,234,-0.0736178843261474,"Karl-Marx-Stadt _ 1984","Karl-Marx-Stadt",1984,1889.1,877.3,1011.7,971.5,6,5.9,196,25058,87,2589,911,"Karl-Marx-Stadt",1656,"25-100","2.5-25",29689.5734597156,870,3067.5355450237,1079.38388625592,0.535546027208724,11.343322680584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864.5,NA,154,75.5,3.55450236966825e-05,NA,NA,NA,NA,NA,NA,NA,NA,3.55450236966825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.937804434324347
"1297","Zwickau-Land _ 1985","Zwickau-Land",1985,83590,16640059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985,1421,5,NA,NA,0,NA,NA,0,NA,796,780,"",NA,4,"4",0,170,154,2260,75,332,4,0,48.7484259721,1,0,1,215.511705173,FALSE,0.999074445438559,234,-0.0736178843261474,"Karl-Marx-Stadt _ 1985","Karl-Marx-Stadt",1985,1875.9,873,1002.9,970.3,5.9,5.9,203,25671,87,2529,870,"Karl-Marx-Stadt",1255,NA,NA,30710.6113171432,870,3025.48151692786,1040.79435339155,0.534623380777227,11.3336791746932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780,7,154,75,5.98157674362962e-05,NA,NA,NA,NA,NA,NA,NA,NA,5.98157674362962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.959715639810427
"1298","Zwickau-Land _ 1986","Zwickau-Land",1986,82630,16639877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,1421,5,NA,NA,0,NA,NA,0,1331,974,949,"360000",7840,NA,NA,NA,NA,NA,NA,76,332,4,0,48.7484259721,1,0,1,215.511705173,FALSE,0.999074445438559,234,-0.0736178843261474,"Karl-Marx-Stadt _ 1986","Karl-Marx-Stadt",1986,1866.3,870.7,995.6,965.3,5.9,6,210,26572,95,2550,830,"Karl-Marx-Stadt",1296,"25-100","2.5-25",32157.8119327121,950,3086.04623018274,1004.47779256928,0.533461930021969,11.3221280896952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949,NA,154,76,6.051071039574e-05,NA,NA,NA,NA,NA,NA,NA,NA,6.051071039574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14846273477689
"1299","Zwickau-Land _ 1987","Zwickau-Land",1987,81999,16661423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,1421,5,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,4,0,48.7484259721,1,0,1,215.511705173,FALSE,0.999074445438559,234,-0.0736178843261474,"Karl-Marx-Stadt _ 1987","Karl-Marx-Stadt",1987,1863.3,871.2,992,962.6,5.9,6,216,26486,94,2527,820,"Karl-Marx-Stadt",NA,NA,NA,32300.3939072428,940,3081.74489932804,1000.01219527067,0.532388772607739,11.3144623310501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864.5,NA,154,75.5,6.09763533701631e-05,NA,NA,NA,NA,NA,NA,NA,NA,6.09763533701631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.763645165194239
"1300","Zwickau-Land _ 1988","Zwickau-Land",1988,81303,16674632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1421,10,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,4,0,48.7484259721,1,0,1,215.511705173,FALSE,0.999074445438559,234,-0.0736178843261474,"Karl-Marx-Stadt _ 1988","Karl-Marx-Stadt",1988,1859.5,872,987.5,966.3,5.9,6,225,26218,93,2393,682,"Karl-Marx-Stadt",NA,NA,NA,32247.2725483684,930,2943.31082493881,838.837435272991,0.531056735681635,11.3059381952241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864.5,NA,154,75.5,0.000122996691389002,NA,NA,NA,NA,NA,NA,NA,NA,12.2996691389002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","Zwickau _ 1983","Zwickau",1983,120486,16701487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,1435,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,0,50.8299602425,1,0,1,210.871068737,FALSE,1,1000,-0.0100741535759586,"Karl-Marx-Stadt _ 1983","Karl-Marx-Stadt",1983,1903,882.4,1020.5,972.7,6,5.8,189,22447,87,2621,904,"Karl-Marx-Stadt",NA,NA,NA,18630.3802931461,870,2175.35647295121,750.294640041167,0.536258539148713,11.6992888425905,NA,NA,NA,NA,675,130.666666666667,35,762.75,30,675,2.5,864.5,NA,154,75.5,NA,NA,NA,NA,NA,0.00633061102534734,0.00108449667734564,0.000248991584084458,0.000290490181431868,NA,NA,NA,NA,NA,NA,633.061102534734,108.449667734564,24.8991584084458,29.0490181431868,560.23106419003,NA
"1302","Zwickau _ 1984","Zwickau",1984,120063,16659957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,1435,13,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,0,50.8299602425,1,0,1,210.871068737,FALSE,1,1000,-0.0100741535759586,"Karl-Marx-Stadt _ 1984","Karl-Marx-Stadt",1984,1889.1,877.3,1011.7,971.5,6,5.9,196,25058,87,2589,911,"Karl-Marx-Stadt",2023,"500<","100-250",20870.709544156,870,2156.3679068489,758.768313302183,0.535546027208724,11.6957718839999,NA,NA,NA,NA,675,130.666666666667,35,762.75,30,675,2.5,864.5,NA,154,75.5,0.00010827648817704,NA,NA,NA,NA,0.00635291471977212,0.00108831752218974,0.000249868818870093,0.000291513622015109,10.827648817704,NA,NA,NA,NA,NA,635.291471977212,108.831752218974,24.9868818870093,29.1513622015109,562.20484245771,-0.351078133559086
"1303","Zwickau _ 1985","Zwickau",1985,120206,16640059,NA,NA,NA,621,31,42,15,709,NA,NA,NA,NA,1985,1435,4,42,109,1,NA,4,0,NA,796,780,"",NA,4,"4",0,170,154,2260,75,57,1,0,50.8299602425,1,0,1,210.871068737,FALSE,1,1000,-0.0100741535759586,"Karl-Marx-Stadt _ 1985","Karl-Marx-Stadt",1985,1875.9,873,1002.9,970.3,5.9,5.9,203,25671,87,2529,870,"Karl-Marx-Stadt",1653,NA,NA,21355.8391428049,870,2103.88832504201,723.757549539956,0.534623380777227,11.6969622166428,42,109,709,621,621,109,42,709,31,621,4,780,7,154,75,3.32762091742509e-05,0.000906776699998336,0.00516613147430245,0.00589820807613597,0.000349400196329634,0.00589820807613597,0.000906776699998336,0.000257890621100444,0.000349400196329634,3.32762091742509,90.6776699998336,516.613147430245,589.820807613597,25.7890621100444,34.9400196329634,589.820807613597,90.6776699998336,25.7890621100444,34.9400196329634,516.613147430245,0.119104136994744
"1304","Zwickau _ 1986","Zwickau",1986,120923,16639877,NA,NA,NA,682,28,42,17,769,NA,NA,NA,NA,1986,1435,12,NA,NA,1,NA,NA,0,1331,974,949,"360000",7840,NA,NA,NA,NA,NA,NA,76,57,1,0,50.8299602425,1,0,1,210.871068737,FALSE,1,1000,-0.0100741535759586,"Karl-Marx-Stadt _ 1986","Karl-Marx-Stadt",1986,1866.3,870.7,995.6,965.3,5.9,6,210,26572,95,2550,830,"Karl-Marx-Stadt",2028,"500<","2.5-25",21974.3142330243,950,2108.77996741728,686.387205080919,0.533461930021969,11.7029092583772,NA,NA,769,682,682,130.666666666667,35,769,28,682,2.5,949,NA,154,76,9.92367043490486e-05,NA,0.00563995269717093,0.00635941880370153,NA,0.00635941880370153,0.00108057744735631,0.00023155231014778,0.000289440387684725,9.92367043490486,NA,563.995269717093,635.941880370153,23.155231014778,NA,635.941880370153,108.057744735631,23.155231014778,28.9440387684725,563.995269717093,0.596476049448447
"1305","Zwickau _ 1987","Zwickau",1987,121870,16661423,NA,NA,NA,698,30,43,14,785,NA,NA,NA,NA,1987,1435,21,31,155,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,0,50.8299602425,1,0,1,210.871068737,FALSE,1,1000,-0.0100741535759586,"Karl-Marx-Stadt _ 1987","Karl-Marx-Stadt",1987,1863.3,871.2,992,962.6,5.9,6,216,26486,94,2527,820,"Karl-Marx-Stadt",1724,NA,NA,21732.99417412,940,2073.52096496267,672.848116845819,0.532388772607739,11.7107101818175,31,155,785,698,698,155,31,785,30,698,2.5,864.5,NA,154,75.5,0.000172314761631246,0.00127184705013539,0.00572741445802905,0.00644128989907278,0.000254369410027078,0.00644128989907278,0.00127184705013539,0.000246163945187495,0.000254369410027078,17.2314761631246,127.184705013539,572.741445802905,644.128989907278,24.6163945187495,25.4369410027078,644.128989907278,127.184705013539,24.6163945187495,25.4369410027078,572.741445802905,0.783142991821242
